scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,scene_image,key_resp.keys,key_resp.rt,key_resp.duration,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_again,key_part3_instructions.keys,key_part3_instructions.rt,key_part3_instructions.duration,key_rate.keys,key_rate.corr,key_rate.rt,key_rate.duration,key_question.keys,key_question.corr,key_question.rt,key_question.duration,key_sceneLearn_2.keys,key_sceneLearn_2.rt,key_sceneLearn_2.duration,scene_cat,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,trials_part1.thisRepN,trials_part1.thisTrialN,trials_part1.thisN,trials_part1.thisIndex,skip_to_part4_debug.thisRepN,skip_to_part4_debug.thisTrialN,skip_to_part4_debug.thisN,skip_to_part4_debug.thisIndex,skip_loop_debug.thisRepN,skip_loop_debug.thisTrialN,skip_loop_debug.thisN,skip_loop_debug.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,part3_loop.thisRepN,part3_loop.thisTrialN,part3_loop.thisN,part3_loop.thisIndex,visualization_loop.thisRepN,visualization_loop.thisTrialN,visualization_loop.thisN,visualization_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,trials_enc.thisRepN,trials_enc.thisTrialN,trials_enc.thisN,trials_enc.thisIndex,trials_retrieval.thisRepN,trials_retrieval.thisTrialN,trials_retrieval.thisN,trials_retrieval.thisIndex,thisRow.t,notes,piloting,get_sub_vars.started,get_sub_vars.stopped,overall_instructions.started,text_instructions.started,key_welcome.started,overall_instructions.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,part1_instructions.started,text_instructions_part1.started,key_instructions_part1.started,part1_instructions.stopped,key_instructions_part1.keys,key_instructions_part1.rt,key_instructions_part1.duration,part1.started,scene_image_part1.started,scene_name_part1.started,text_scenename.started,text_memorize.started,key_sceneLearn.started,part1.stopped,trials_part1.key_sceneLearn.keys,trials_part1.key_sceneLearn.rt,trials_part1.key_sceneLearn.duration,part1_instructions_2.started,text_instructions_part1_2.started,key_instructions_part1_2.started,part1_instructions_2.stopped,key_instructions_part1_2.keys,key_instructions_part1_2.rt,key_instructions_part1_2.duration,part1_compare.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_compare.started,part1_compare.stopped,key_compare.keys,key_compare.rt,key_compare.duration,part2_instructions.started,text_instructions_part2.started,key_resp.started,part2_instructions.stopped,skip_to_part4_debug.key_resp.keys,skip_to_part4_debug.key_resp.rt,skip_to_part4_debug.key_resp.duration,part2.started,scene_part2.started,part2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,text_part2_feedback.stopped,part2_feedback.stopped,scene_part2.stopped,part3_instructions.started,text_part3_instructions.started,key_part3_instructions.started,part3_instructions.stopped,skip_loop_debug.key_part3_instructions.keys,skip_loop_debug.key_part3_instructions.rt,skip_loop_debug.key_part3_instructions.duration,reset_vis_vars.started,reset_vis_vars.stopped,skip_answered_questions.started,skip_answered_questions.stopped,blank1000.started,text_2.started,text_2.stopped,blank1000.stopped,part3_visualize.started,text_visualize.started,textbox_scene_name.started,part3_visualize.stopped,part3_rate.started,text_rate.started,key_rate.started,part3_rate.stopped,visualization_loop.key_rate.keys,visualization_loop.key_rate.corr,visualization_loop.key_rate.rt,visualization_loop.key_rate.duration,part3_question.started,text_question.started,text_option.started,key_question.started,text_5.started,part3_question.stopped,visualization_loop.key_question.keys,visualization_loop.key_question.corr,visualization_loop.key_question.rt,visualization_loop.key_question.duration,text_visualize.stopped,textbox_scene_name.stopped,study_again.started,study_image1.started,study_name1.started,key_sceneLearn_2.started,text_3.started,text_4.started,study_again.stopped,skip_loop.key_sceneLearn_2.keys,skip_loop.key_sceneLearn_2.rt,skip_loop.key_sceneLearn_2.duration,msg_next_scene.started,text_next_scene.started,text_next_scene.stopped,msg_next_scene.stopped,part4_instructions.started,text_part4_instructions.started,key_part4_instructions.started,part4_instructions.stopped,key_part4_instructions.keys,key_part4_instructions.rt,key_part4_instructions.duration,enc_instruction_screen.started,text_enc_instruction.started,key_proceed.started,enc_instruction_screen.stopped,key_proceed.keys,key_proceed.rt,key_proceed.duration,enc_inst_2.started,text_relatedness_keys.started,key_proceed_2.started,enc_inst_2.stopped,key_proceed_2.keys,key_proceed_2.rt,key_proceed_2.duration,get_stim_list.started,get_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,congruency_response.stopped,trials_enc.key_resp_congruency.keys,trials_enc.key_resp_congruency.corr,trials_enc.key_resp_congruency.rt,trials_enc.key_resp_congruency.duration,blank1000_2.started,text_6.started,text_6.stopped,blank1000_2.stopped,ret_inst_gen.started,text_7.started,ret_inst_gen.stopped,key_continue_7.keys,key_continue_7.rt,key_continue_7.duration,ret_inst_1.started,image_inst1.started,key_continue.started,ret_inst_1.stopped,key_continue.keys,key_continue.rt,key_continue.duration,ret_inst_2.started,image_inst2.started,ret_inst_2.stopped,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,ret_inst_3.started,image_inst3.started,ret_inst_3.stopped,key_continue_3.keys,key_continue_3.rt,key_continue_3.duration,ret_inst_4.started,image_inst4.started,ret_inst_4.stopped,key_continue_4.keys,key_continue_4.rt,key_continue_4.duration,ret_inst_5.started,image_inst5.started,ret_inst_5.stopped,key_continue_5.keys,key_continue_5.rt,key_continue_5.duration,ret_inst_6.started,image_inst6.started,ret_inst_6.stopped,key_continue_6.keys,key_continue_6.rt,key_continue_6.duration,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,select_context.started,text_contrext_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials_retrieval.key_resp_context.keys,trials_retrieval.key_resp_context.corr,trials_retrieval.key_resp_context.rt,trials_retrieval.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials_retrieval.key_resp_context_conf.keys,trials_retrieval.key_resp_context_conf.rt,trials_retrieval.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,key_resp_scenes.started,select_scene_name.stopped,trials_retrieval.key_resp_scenes.keys,trials_retrieval.key_resp_scenes.corr,trials_retrieval.key_resp_scenes.rt,trials_retrieval.key_resp_scenes.duration,select_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,select_confidence.stopped,trials_retrieval.key_resp_scene_conf.keys,trials_retrieval.key_resp_scene_conf.rt,trials_retrieval.key_resp_scene_conf.duration,blank3000.started,text_blank3000.started,text_blank3000.stopped,blank3000.stopped,item_cue.stopped,end_screen_2.started,text_end_screen.started,key_resp_exit.started,text_end_screen.stopped,key_resp_exit.stopped,end_screen_2.stopped,key_resp_exit.keys,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.003386500000488013,0.0034500000183470547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,2026-07-09_09h16.44.519,training_task,,2026.1.3,119.4833063503709,2026-07-09 09h16.45.772001 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003472000011242926,0.010560200025793165,0.9939176000189036,40.610836900013965,space,39.59290340001462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,2026-07-09_09h16.44.519,training_task,,2026.1.3,119.4833063503709,2026-07-09 09h16.45.772001 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.61088170000585,40.6132070000167,40.6132070000167,41.22826550004538,space,0.6134172999882139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,2026-07-09_09h16.44.519,training_task,,2026.1.3,119.4833063503709,2026-07-09 09h16.45.772001 -0400,
U2,Malbow,stimuli/scenes/scene_U2.jpg,4,0,0,0,space,0.47899569995934144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.33783400000539,,,,,,,,,,,,,,,,,,,41.31313810002757,41.33783400000539,41.33783400000539,41.33783400000539,41.33783400000539,42.219690199999604,42.703113200026564,space,0.47899569995934144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,2026-07-09_09h16.44.519,training_task,,2026.1.3,119.4833063503709,2026-07-09 09h16.45.772001 -0400,
J2,Tulon,stimuli/scenes/scene_J2.jpg,2,1,1,0,space,0.10672869998961687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.76711250003427,,,,,,,,,,,,,,,,,,,42.76263790001394,42.76711250003427,42.76711250003427,42.76711250003427,42.76711250003427,43.69584620004753,43.8030340000405,space,0.10672869998961687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,2026-07-09_09h16.44.519,training_task,,2026.1.3,119.4833063503709,2026-07-09 09h16.45.772001 -0400,
U1,Somar,stimuli/scenes/scene_U1.jpg,3,2,2,0,space,0.04788979998556897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.856822600006126,,,,,,,,,,,,,,,,,,,43.85313750000205,43.856822600006126,43.856822600006126,43.856822600006126,43.856822600006126,44.794901100045536,44.84503270004643,space,0.04788979998556897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,2026-07-09_09h16.44.519,training_task,,2026.1.3,119.4833063503709,2026-07-09 09h16.45.772001 -0400,
J1,Negvi,stimuli/scenes/scene_J1.jpg,1,3,3,0,space,0.638312799972482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9087537000305,,,,,,,,,,,,,,,,,,,44.904159200028516,44.9087537000305,44.9087537000305,44.9087537000305,44.9087537000305,45.83648690005066,46.47819440002786,space,0.638312799972482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,2026-07-09_09h16.44.519,training_task,,2026.1.3,119.4833063503709,2026-07-09 09h16.45.772001 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.47829370002728,46.486415899998974,46.486415899998974,48.619573800009675,space,2.1323191999690607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,2026-07-09_09h16.44.519,training_task,,2026.1.3,119.4833063503709,2026-07-09 09h16.45.772001 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.73761390004074,48.82150410005124,48.82150410005124,48.82150410005124,48.82150410005124,48.82150410005124,48.82150410005124,48.82150410005124,48.82150410005124,48.82150410005124,50.394943699997384,space,1.5730267000035383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,2026-07-09_09h16.44.519,training_task,,2026.1.3,119.4833063503709,2026-07-09 09h16.45.772001 -0400,
,,,3,0,0,0,,,,stimuli/scenes/scene_U1.png,space,1.8638428000267595,None,4,0,1.5064889999921434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,52.30458210001234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.39518540003337,50.40286060003564,50.40286060003564,52.26986040000338,space,1.8638428000267595,None,52.30001830001129,52.30458210001234,53.27835940005025,53.28578590002144,53.28804410004523,53.28804410004523,54.80313529999694,4,0,1.5064889999921434,None,54.8049315000535,54.81103120004991,55.814398500020616,55.79493130004266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,1,2026-07-09_09h16.44.519,training_task,,2026.1.3,119.4833063503709,2026-07-09 09h16.45.772001 -0400,
